id,dataset_name,process,element,time,commodity,region,aspect 6 : ,aspect 7 : ,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
237634,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,Denmark,,,,,,,,22550.260610000,Gg,1,No uncertainty,,,,,,,
237635,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,Denmark,,,,,,,,23335.573310000,Gg,1,No uncertainty,,,,,,,
237636,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,Denmark,,,,,,,,23928.611120000,Gg,1,No uncertainty,,,,,,,
237637,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,Denmark,,,,,,,,24578.174560000,Gg,1,No uncertainty,,,,,,,
237638,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,Denmark,,,,,,,,24997.292310000,Gg,1,No uncertainty,,,,,,,
237639,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,Denmark,,,,,,,,25315.633470000,Gg,1,No uncertainty,,,,,,,
237640,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,Denmark,,,,,,,,25716.748460000,Gg,1,No uncertainty,,,,,,,
237641,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,Denmark,,,,,,,,26031.522700000,Gg,1,No uncertainty,,,,,,,
237642,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,Denmark,,,,,,,,26736.851310000,Gg,1,No uncertainty,,,,,,,
237643,2_IUS_steel_200R,Use phase,iron,1992,all steel-containing products,Denmark,,,,,,,,27226.017120000,Gg,1,No uncertainty,,,,,,,
237644,2_IUS_steel_200R,Use phase,iron,1993,all steel-containing products,Denmark,,,,,,,,27264.081350000,Gg,1,No uncertainty,,,,,,,
237645,2_IUS_steel_200R,Use phase,iron,1994,all steel-containing products,Denmark,,,,,,,,27867.290620000,Gg,1,No uncertainty,,,,,,,
237646,2_IUS_steel_200R,Use phase,iron,1995,all steel-containing products,Denmark,,,,,,,,28479.140790000,Gg,1,No uncertainty,,,,,,,
237647,2_IUS_steel_200R,Use phase,iron,1996,all steel-containing products,Denmark,,,,,,,,29330.956210000,Gg,1,No uncertainty,,,,,,,
237648,2_IUS_steel_200R,Use phase,iron,1997,all steel-containing products,Denmark,,,,,,,,30396.124970000,Gg,1,No uncertainty,,,,,,,
237649,2_IUS_steel_200R,Use phase,iron,1998,all steel-containing products,Denmark,,,,,,,,31289.789650000,Gg,1,No uncertainty,,,,,,,
237650,2_IUS_steel_200R,Use phase,iron,1999,all steel-containing products,Denmark,,,,,,,,32566.351830000,Gg,1,No uncertainty,,,,,,,
237651,2_IUS_steel_200R,Use phase,iron,2000,all steel-containing products,Denmark,,,,,,,,34159.445810000,Gg,1,No uncertainty,,,,,,,
237652,2_IUS_steel_200R,Use phase,iron,2001,all steel-containing products,Denmark,,,,,,,,35444.364580000,Gg,1,No uncertainty,,,,,,,
237653,2_IUS_steel_200R,Use phase,iron,2002,all steel-containing products,Denmark,,,,,,,,35976.372430000,Gg,1,No uncertainty,,,,,,,
237654,2_IUS_steel_200R,Use phase,iron,2003,all steel-containing products,Denmark,,,,,,,,36148.804880000,Gg,1,No uncertainty,,,,,,,
237655,2_IUS_steel_200R,Use phase,iron,2004,all steel-containing products,Denmark,,,,,,,,37189.090750000,Gg,1,No uncertainty,,,,,,,
237656,2_IUS_steel_200R,Use phase,iron,2005,all steel-containing products,Denmark,,,,,,,,38329.081950000,Gg,1,No uncertainty,,,,,,,
237657,2_IUS_steel_200R,Use phase,iron,2006,all steel-containing products,Denmark,,,,,,,,39821.599400000,Gg,1,No uncertainty,,,,,,,
237658,2_IUS_steel_200R,Use phase,iron,2007,all steel-containing products,Denmark,,,,,,,,41314.145820000,Gg,1,No uncertainty,,,,,,,
237659,2_IUS_steel_200R,Use phase,iron,2008,all steel-containing products,Denmark,,,,,,,,42806.721210000,Gg,1,No uncertainty,,,,,,,
237660,2_IUS_steel_200R,Use phase,iron,1900,all steel-containing products,Dominican Republic,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237661,2_IUS_steel_200R,Use phase,iron,1901,all steel-containing products,Dominican Republic,,,,,,,,0.000240813,Gg,1,No uncertainty,,,,,,,
237662,2_IUS_steel_200R,Use phase,iron,1902,all steel-containing products,Dominican Republic,,,,,,,,0.000722438,Gg,1,No uncertainty,,,,,,,
237663,2_IUS_steel_200R,Use phase,iron,1903,all steel-containing products,Dominican Republic,,,,,,,,0.001444876,Gg,1,No uncertainty,,,,,,,
237664,2_IUS_steel_200R,Use phase,iron,1904,all steel-containing products,Dominican Republic,,,,,,,,0.002408127,Gg,1,No uncertainty,,,,,,,
237665,2_IUS_steel_200R,Use phase,iron,1905,all steel-containing products,Dominican Republic,,,,,,,,0.003612190,Gg,1,No uncertainty,,,,,,,
237666,2_IUS_steel_200R,Use phase,iron,1906,all steel-containing products,Dominican Republic,,,,,,,,0.005057067,Gg,1,No uncertainty,,,,,,,
237667,2_IUS_steel_200R,Use phase,iron,1907,all steel-containing products,Dominican Republic,,,,,,,,0.006742756,Gg,1,No uncertainty,,,,,,,
237668,2_IUS_steel_200R,Use phase,iron,1908,all steel-containing products,Dominican Republic,,,,,,,,0.008669257,Gg,1,No uncertainty,,,,,,,
237669,2_IUS_steel_200R,Use phase,iron,1909,all steel-containing products,Dominican Republic,,,,,,,,0.010836571,Gg,1,No uncertainty,,,,,,,
237670,2_IUS_steel_200R,Use phase,iron,1910,all steel-containing products,Dominican Republic,,,,,,,,0.013244698,Gg,1,No uncertainty,,,,,,,
237671,2_IUS_steel_200R,Use phase,iron,1911,all steel-containing products,Dominican Republic,,,,,,,,0.015893638,Gg,1,No uncertainty,,,,,,,
237672,2_IUS_steel_200R,Use phase,iron,1912,all steel-containing products,Dominican Republic,,,,,,,,0.018783390,Gg,1,No uncertainty,,,,,,,
237673,2_IUS_steel_200R,Use phase,iron,1913,all steel-containing products,Dominican Republic,,,,,,,,0.021913956,Gg,1,No uncertainty,,,,,,,
237674,2_IUS_steel_200R,Use phase,iron,1914,all steel-containing products,Dominican Republic,,,,,,,,0.025285333,Gg,1,No uncertainty,,,,,,,
237675,2_IUS_steel_200R,Use phase,iron,1915,all steel-containing products,Dominican Republic,,,,,,,,0.028897524,Gg,1,No uncertainty,,,,,,,
237676,2_IUS_steel_200R,Use phase,iron,1916,all steel-containing products,Dominican Republic,,,,,,,,0.032750527,Gg,1,No uncertainty,,,,,,,
237677,2_IUS_steel_200R,Use phase,iron,1917,all steel-containing products,Dominican Republic,,,,,,,,0.036844343,Gg,1,No uncertainty,,,,,,,
237678,2_IUS_steel_200R,Use phase,iron,1918,all steel-containing products,Dominican Republic,,,,,,,,0.041178971,Gg,1,No uncertainty,,,,,,,
237679,2_IUS_steel_200R,Use phase,iron,1919,all steel-containing products,Dominican Republic,,,,,,,,0.045754413,Gg,1,No uncertainty,,,,,,,
237680,2_IUS_steel_200R,Use phase,iron,1920,all steel-containing products,Dominican Republic,,,,,,,,0.050570667,Gg,1,No uncertainty,,,,,,,
237681,2_IUS_steel_200R,Use phase,iron,1921,all steel-containing products,Dominican Republic,,,,,,,,0.055627733,Gg,1,No uncertainty,,,,,,,
237682,2_IUS_steel_200R,Use phase,iron,1922,all steel-containing products,Dominican Republic,,,,,,,,0.060925613,Gg,1,No uncertainty,,,,,,,
237683,2_IUS_steel_200R,Use phase,iron,1923,all steel-containing products,Dominican Republic,,,,,,,,0.066464305,Gg,1,No uncertainty,,,,,,,
237684,2_IUS_steel_200R,Use phase,iron,1924,all steel-containing products,Dominican Republic,,,,,,,,0.072243810,Gg,1,No uncertainty,,,,,,,
237685,2_IUS_steel_200R,Use phase,iron,1925,all steel-containing products,Dominican Republic,,,,,,,,0.078264127,Gg,1,No uncertainty,,,,,,,
237686,2_IUS_steel_200R,Use phase,iron,1926,all steel-containing products,Dominican Republic,,,,,,,,0.084525257,Gg,1,No uncertainty,,,,,,,
237687,2_IUS_steel_200R,Use phase,iron,1927,all steel-containing products,Dominican Republic,,,,,,,,0.091027200,Gg,1,No uncertainty,,,,,,,
237688,2_IUS_steel_200R,Use phase,iron,1928,all steel-containing products,Dominican Republic,,,,,,,,0.097769956,Gg,1,No uncertainty,,,,,,,
237689,2_IUS_steel_200R,Use phase,iron,1929,all steel-containing products,Dominican Republic,,,,,,,,0.104753524,Gg,1,No uncertainty,,,,,,,
237690,2_IUS_steel_200R,Use phase,iron,1930,all steel-containing products,Dominican Republic,,,,,,,,0.111977905,Gg,1,No uncertainty,,,,,,,
237691,2_IUS_steel_200R,Use phase,iron,1931,all steel-containing products,Dominican Republic,,,,,,,,0.119443098,Gg,1,No uncertainty,,,,,,,
237692,2_IUS_steel_200R,Use phase,iron,1932,all steel-containing products,Dominican Republic,,,,,,,,0.127149105,Gg,1,No uncertainty,,,,,,,
237693,2_IUS_steel_200R,Use phase,iron,1933,all steel-containing products,Dominican Republic,,,,,,,,0.135095924,Gg,1,No uncertainty,,,,,,,
237694,2_IUS_steel_200R,Use phase,iron,1934,all steel-containing products,Dominican Republic,,,,,,,,0.143283556,Gg,1,No uncertainty,,,,,,,
237695,2_IUS_steel_200R,Use phase,iron,1935,all steel-containing products,Dominican Republic,,,,,,,,0.151712000,Gg,1,No uncertainty,,,,,,,
237696,2_IUS_steel_200R,Use phase,iron,1936,all steel-containing products,Dominican Republic,,,,,,,,0.160381257,Gg,1,No uncertainty,,,,,,,
237697,2_IUS_steel_200R,Use phase,iron,1937,all steel-containing products,Dominican Republic,,,,,,,,0.169291327,Gg,1,No uncertainty,,,,,,,
237698,2_IUS_steel_200R,Use phase,iron,1938,all steel-containing products,Dominican Republic,,,,,,,,0.178442210,Gg,1,No uncertainty,,,,,,,
237699,2_IUS_steel_200R,Use phase,iron,1939,all steel-containing products,Dominican Republic,,,,,,,,0.187833905,Gg,1,No uncertainty,,,,,,,
237700,2_IUS_steel_200R,Use phase,iron,1940,all steel-containing products,Dominican Republic,,,,,,,,0.197466413,Gg,1,No uncertainty,,,,,,,
237701,2_IUS_steel_200R,Use phase,iron,1941,all steel-containing products,Dominican Republic,,,,,,,,0.207339733,Gg,1,No uncertainty,,,,,,,
237702,2_IUS_steel_200R,Use phase,iron,1942,all steel-containing products,Dominican Republic,,,,,,,,0.217453867,Gg,1,No uncertainty,,,,,,,
237703,2_IUS_steel_200R,Use phase,iron,1943,all steel-containing products,Dominican Republic,,,,,,,,0.227808813,Gg,1,No uncertainty,,,,,,,
237704,2_IUS_steel_200R,Use phase,iron,1944,all steel-containing products,Dominican Republic,,,,,,,,0.238404571,Gg,1,No uncertainty,,,,,,,
237705,2_IUS_steel_200R,Use phase,iron,1945,all steel-containing products,Dominican Republic,,,,,,,,0.249241143,Gg,1,No uncertainty,,,,,,,
237706,2_IUS_steel_200R,Use phase,iron,1946,all steel-containing products,Dominican Republic,,,,,,,,0.260318527,Gg,1,No uncertainty,,,,,,,
237707,2_IUS_steel_200R,Use phase,iron,1947,all steel-containing products,Dominican Republic,,,,,,,,0.271636724,Gg,1,No uncertainty,,,,,,,
237708,2_IUS_steel_200R,Use phase,iron,1948,all steel-containing products,Dominican Republic,,,,,,,,0.283195733,Gg,1,No uncertainty,,,,,,,
237709,2_IUS_steel_200R,Use phase,iron,1949,all steel-containing products,Dominican Republic,,,,,,,,0.294995556,Gg,1,No uncertainty,,,,,,,
237710,2_IUS_steel_200R,Use phase,iron,1950,all steel-containing products,Dominican Republic,,,,,,,,0.307036190,Gg,1,No uncertainty,,,,,,,
237711,2_IUS_steel_200R,Use phase,iron,1951,all steel-containing products,Dominican Republic,,,,,,,,0.319317638,Gg,1,No uncertainty,,,,,,,
237712,2_IUS_steel_200R,Use phase,iron,1952,all steel-containing products,Dominican Republic,,,,,,,,0.331839898,Gg,1,No uncertainty,,,,,,,
237713,2_IUS_steel_200R,Use phase,iron,1953,all steel-containing products,Dominican Republic,,,,,,,,0.344602971,Gg,1,No uncertainty,,,,,,,
237714,2_IUS_steel_200R,Use phase,iron,1954,all steel-containing products,Dominican Republic,,,,,,,,0.357606857,Gg,1,No uncertainty,,,,,,,
237715,2_IUS_steel_200R,Use phase,iron,1955,all steel-containing products,Dominican Republic,,,,,,,,0.370851556,Gg,1,No uncertainty,,,,,,,
237716,2_IUS_steel_200R,Use phase,iron,1956,all steel-containing products,Dominican Republic,,,,,,,,0.384337067,Gg,1,No uncertainty,,,,,,,
237717,2_IUS_steel_200R,Use phase,iron,1957,all steel-containing products,Dominican Republic,,,,,,,,0.398063390,Gg,1,No uncertainty,,,,,,,
237718,2_IUS_steel_200R,Use phase,iron,1958,all steel-containing products,Dominican Republic,,,,,,,,0.412030527,Gg,1,No uncertainty,,,,,,,
237719,2_IUS_steel_200R,Use phase,iron,1959,all steel-containing products,Dominican Republic,,,,,,,,0.426238476,Gg,1,No uncertainty,,,,,,,
237720,2_IUS_steel_200R,Use phase,iron,1960,all steel-containing products,Dominican Republic,,,,,,,,0.440687238,Gg,1,No uncertainty,,,,,,,
237721,2_IUS_steel_200R,Use phase,iron,1961,all steel-containing products,Dominican Republic,,,,,,,,0.455376813,Gg,1,No uncertainty,,,,,,,
237722,2_IUS_steel_200R,Use phase,iron,1962,all steel-containing products,Dominican Republic,,,,,,,,43.857411300,Gg,1,No uncertainty,,,,,,,
237723,2_IUS_steel_200R,Use phase,iron,1963,all steel-containing products,Dominican Republic,,,,,,,,97.480973320,Gg,1,No uncertainty,,,,,,,
237724,2_IUS_steel_200R,Use phase,iron,1964,all steel-containing products,Dominican Republic,,,,,,,,163.802305600,Gg,1,No uncertainty,,,,,,,
237725,2_IUS_steel_200R,Use phase,iron,1965,all steel-containing products,Dominican Republic,,,,,,,,198.319637200,Gg,1,No uncertainty,,,,,,,
237726,2_IUS_steel_200R,Use phase,iron,1966,all steel-containing products,Dominican Republic,,,,,,,,245.825506700,Gg,1,No uncertainty,,,,,,,
237727,2_IUS_steel_200R,Use phase,iron,1967,all steel-containing products,Dominican Republic,,,,,,,,306.363260500,Gg,1,No uncertainty,,,,,,,
237728,2_IUS_steel_200R,Use phase,iron,1968,all steel-containing products,Dominican Republic,,,,,,,,362.616804700,Gg,1,No uncertainty,,,,,,,
237729,2_IUS_steel_200R,Use phase,iron,1969,all steel-containing products,Dominican Republic,,,,,,,,430.696229900,Gg,1,No uncertainty,,,,,,,
237730,2_IUS_steel_200R,Use phase,iron,1970,all steel-containing products,Dominican Republic,,,,,,,,505.988852400,Gg,1,No uncertainty,,,,,,,
237731,2_IUS_steel_200R,Use phase,iron,1971,all steel-containing products,Dominican Republic,,,,,,,,685.310481400,Gg,1,No uncertainty,,,,,,,
237732,2_IUS_steel_200R,Use phase,iron,1972,all steel-containing products,Dominican Republic,,,,,,,,760.892844100,Gg,1,No uncertainty,,,,,,,
237733,2_IUS_steel_200R,Use phase,iron,1973,all steel-containing products,Dominican Republic,,,,,,,,775.999732300,Gg,1,No uncertainty,,,,,,,
237734,2_IUS_steel_200R,Use phase,iron,1974,all steel-containing products,Dominican Republic,,,,,,,,834.505268800,Gg,1,No uncertainty,,,,,,,
237735,2_IUS_steel_200R,Use phase,iron,1975,all steel-containing products,Dominican Republic,,,,,,,,927.408053500,Gg,1,No uncertainty,,,,,,,
237736,2_IUS_steel_200R,Use phase,iron,1976,all steel-containing products,Dominican Republic,,,,,,,,1003.129719000,Gg,1,No uncertainty,,,,,,,
237737,2_IUS_steel_200R,Use phase,iron,1977,all steel-containing products,Dominican Republic,,,,,,,,1070.495806000,Gg,1,No uncertainty,,,,,,,
237738,2_IUS_steel_200R,Use phase,iron,1978,all steel-containing products,Dominican Republic,,,,,,,,1185.425850000,Gg,1,No uncertainty,,,,,,,
237739,2_IUS_steel_200R,Use phase,iron,1979,all steel-containing products,Dominican Republic,,,,,,,,1274.243284000,Gg,1,No uncertainty,,,,,,,
237740,2_IUS_steel_200R,Use phase,iron,1980,all steel-containing products,Dominican Republic,,,,,,,,1399.495238000,Gg,1,No uncertainty,,,,,,,
237741,2_IUS_steel_200R,Use phase,iron,1981,all steel-containing products,Dominican Republic,,,,,,,,1476.603416000,Gg,1,No uncertainty,,,,,,,
237742,2_IUS_steel_200R,Use phase,iron,1982,all steel-containing products,Dominican Republic,,,,,,,,1577.440394000,Gg,1,No uncertainty,,,,,,,
237743,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,Dominican Republic,,,,,,,,1663.098006000,Gg,1,No uncertainty,,,,,,,
237744,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,Dominican Republic,,,,,,,,1779.761105000,Gg,1,No uncertainty,,,,,,,
237745,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,Dominican Republic,,,,,,,,1857.231955000,Gg,1,No uncertainty,,,,,,,
237746,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,Dominican Republic,,,,,,,,1955.631840000,Gg,1,No uncertainty,,,,,,,
237747,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,Dominican Republic,,,,,,,,2059.997452000,Gg,1,No uncertainty,,,,,,,
237748,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,Dominican Republic,,,,,,,,2146.590241000,Gg,1,No uncertainty,,,,,,,
237749,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,Dominican Republic,,,,,,,,2260.025641000,Gg,1,No uncertainty,,,,,,,
237750,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,Dominican Republic,,,,,,,,2333.543661000,Gg,1,No uncertainty,,,,,,,
237751,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,Dominican Republic,,,,,,,,2411.686288000,Gg,1,No uncertainty,,,,,,,
237752,2_IUS_steel_200R,Use phase,iron,1992,all steel-containing products,Dominican Republic,,,,,,,,2545.060554000,Gg,1,No uncertainty,,,,,,,
237753,2_IUS_steel_200R,Use phase,iron,1993,all steel-containing products,Dominican Republic,,,,,,,,2729.578366000,Gg,1,No uncertainty,,,,,,,
237754,2_IUS_steel_200R,Use phase,iron,1994,all steel-containing products,Dominican Republic,,,,,,,,2870.893417000,Gg,1,No uncertainty,,,,,,,
237755,2_IUS_steel_200R,Use phase,iron,1995,all steel-containing products,Dominican Republic,,,,,,,,2944.964660000,Gg,1,No uncertainty,,,,,,,
237756,2_IUS_steel_200R,Use phase,iron,1996,all steel-containing products,Dominican Republic,,,,,,,,3111.830426000,Gg,1,No uncertainty,,,,,,,
237757,2_IUS_steel_200R,Use phase,iron,1997,all steel-containing products,Dominican Republic,,,,,,,,3212.869975000,Gg,1,No uncertainty,,,,,,,
237758,2_IUS_steel_200R,Use phase,iron,1998,all steel-containing products,Dominican Republic,,,,,,,,3485.993447000,Gg,1,No uncertainty,,,,,,,
237759,2_IUS_steel_200R,Use phase,iron,1999,all steel-containing products,Dominican Republic,,,,,,,,3855.587039000,Gg,1,No uncertainty,,,,,,,
237760,2_IUS_steel_200R,Use phase,iron,2000,all steel-containing products,Dominican Republic,,,,,,,,4354.511296000,Gg,1,No uncertainty,,,,,,,
237761,2_IUS_steel_200R,Use phase,iron,2001,all steel-containing products,Dominican Republic,,,,,,,,4775.397537000,Gg,1,No uncertainty,,,,,,,
237762,2_IUS_steel_200R,Use phase,iron,2002,all steel-containing products,Dominican Republic,,,,,,,,5363.577815000,Gg,1,No uncertainty,,,,,,,
237763,2_IUS_steel_200R,Use phase,iron,2003,all steel-containing products,Dominican Republic,,,,,,,,5709.618447000,Gg,1,No uncertainty,,,,,,,
237764,2_IUS_steel_200R,Use phase,iron,2004,all steel-containing products,Dominican Republic,,,,,,,,6151.394586000,Gg,1,No uncertainty,,,,,,,
237765,2_IUS_steel_200R,Use phase,iron,2005,all steel-containing products,Dominican Republic,,,,,,,,6685.887023000,Gg,1,No uncertainty,,,,,,,
237766,2_IUS_steel_200R,Use phase,iron,2006,all steel-containing products,Dominican Republic,,,,,,,,7202.220895000,Gg,1,No uncertainty,,,,,,,
237767,2_IUS_steel_200R,Use phase,iron,2007,all steel-containing products,Dominican Republic,,,,,,,,7718.554766000,Gg,1,No uncertainty,,,,,,,
237768,2_IUS_steel_200R,Use phase,iron,2008,all steel-containing products,Dominican Republic,,,,,,,,8234.888638000,Gg,1,No uncertainty,,,,,,,
237769,2_IUS_steel_200R,Use phase,iron,1900,all steel-containing products,Ecuador,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
237770,2_IUS_steel_200R,Use phase,iron,1901,all steel-containing products,Ecuador,,,,,,,,0.001244820,Gg,1,No uncertainty,,,,,,,
237771,2_IUS_steel_200R,Use phase,iron,1902,all steel-containing products,Ecuador,,,,,,,,0.003734461,Gg,1,No uncertainty,,,,,,,
237772,2_IUS_steel_200R,Use phase,iron,1903,all steel-containing products,Ecuador,,,,,,,,0.007468922,Gg,1,No uncertainty,,,,,,,
237773,2_IUS_steel_200R,Use phase,iron,1904,all steel-containing products,Ecuador,,,,,,,,0.012448203,Gg,1,No uncertainty,,,,,,,
237774,2_IUS_steel_200R,Use phase,iron,1905,all steel-containing products,Ecuador,,,,,,,,0.018672305,Gg,1,No uncertainty,,,,,,,
237775,2_IUS_steel_200R,Use phase,iron,1906,all steel-containing products,Ecuador,,,,,,,,0.026141227,Gg,1,No uncertainty,,,,,,,
237776,2_IUS_steel_200R,Use phase,iron,1907,all steel-containing products,Ecuador,,,,,,,,0.034854969,Gg,1,No uncertainty,,,,,,,
237777,2_IUS_steel_200R,Use phase,iron,1908,all steel-containing products,Ecuador,,,,,,,,0.044813531,Gg,1,No uncertainty,,,,,,,
237778,2_IUS_steel_200R,Use phase,iron,1909,all steel-containing products,Ecuador,,,,,,,,0.056016914,Gg,1,No uncertainty,,,,,,,
237779,2_IUS_steel_200R,Use phase,iron,1910,all steel-containing products,Ecuador,,,,,,,,0.068465117,Gg,1,No uncertainty,,,,,,,
237780,2_IUS_steel_200R,Use phase,iron,1911,all steel-containing products,Ecuador,,,,,,,,0.082158141,Gg,1,No uncertainty,,,,,,,
237781,2_IUS_steel_200R,Use phase,iron,1912,all steel-containing products,Ecuador,,,,,,,,0.097095985,Gg,1,No uncertainty,,,,,,,
237782,2_IUS_steel_200R,Use phase,iron,1913,all steel-containing products,Ecuador,,,,,,,,0.113278649,Gg,1,No uncertainty,,,,,,,
237783,2_IUS_steel_200R,Use phase,iron,1914,all steel-containing products,Ecuador,,,,,,,,0.130706133,Gg,1,No uncertainty,,,,,,,
237784,2_IUS_steel_200R,Use phase,iron,1915,all steel-containing products,Ecuador,,,,,,,,0.149378438,Gg,1,No uncertainty,,,,,,,
237785,2_IUS_steel_200R,Use phase,iron,1916,all steel-containing products,Ecuador,,,,,,,,0.169295563,Gg,1,No uncertainty,,,,,,,
237786,2_IUS_steel_200R,Use phase,iron,1917,all steel-containing products,Ecuador,,,,,,,,0.190457509,Gg,1,No uncertainty,,,,,,,
237787,2_IUS_steel_200R,Use phase,iron,1918,all steel-containing products,Ecuador,,,,,,,,0.212864274,Gg,1,No uncertainty,,,,,,,
237788,2_IUS_steel_200R,Use phase,iron,1919,all steel-containing products,Ecuador,,,,,,,,0.236515860,Gg,1,No uncertainty,,,,,,,
237789,2_IUS_steel_200R,Use phase,iron,1920,all steel-containing products,Ecuador,,,,,,,,0.261412267,Gg,1,No uncertainty,,,,,,,
237790,2_IUS_steel_200R,Use phase,iron,1921,all steel-containing products,Ecuador,,,,,,,,0.287553493,Gg,1,No uncertainty,,,,,,,
237791,2_IUS_steel_200R,Use phase,iron,1922,all steel-containing products,Ecuador,,,,,,,,0.314939540,Gg,1,No uncertainty,,,,,,,
237792,2_IUS_steel_200R,Use phase,iron,1923,all steel-containing products,Ecuador,,,,,,,,0.343570408,Gg,1,No uncertainty,,,,,,,
237793,2_IUS_steel_200R,Use phase,iron,1924,all steel-containing products,Ecuador,,,,,,,,0.373446095,Gg,1,No uncertainty,,,,,,,
237794,2_IUS_steel_200R,Use phase,iron,1925,all steel-containing products,Ecuador,,,,,,,,0.404566603,Gg,1,No uncertainty,,,,,,,
237795,2_IUS_steel_200R,Use phase,iron,1926,all steel-containing products,Ecuador,,,,,,,,0.436931931,Gg,1,No uncertainty,,,,,,,
237796,2_IUS_steel_200R,Use phase,iron,1927,all steel-containing products,Ecuador,,,,,,,,0.470542080,Gg,1,No uncertainty,,,,,,,
237797,2_IUS_steel_200R,Use phase,iron,1928,all steel-containing products,Ecuador,,,,,,,,0.505397049,Gg,1,No uncertainty,,,,,,,
237798,2_IUS_steel_200R,Use phase,iron,1929,all steel-containing products,Ecuador,,,,,,,,0.541496838,Gg,1,No uncertainty,,,,,,,
237799,2_IUS_steel_200R,Use phase,iron,1930,all steel-containing products,Ecuador,,,,,,,,0.578841448,Gg,1,No uncertainty,,,,,,,
237800,2_IUS_steel_200R,Use phase,iron,1931,all steel-containing products,Ecuador,,,,,,,,0.617430877,Gg,1,No uncertainty,,,,,,,
237801,2_IUS_steel_200R,Use phase,iron,1932,all steel-containing products,Ecuador,,,,,,,,0.657265128,Gg,1,No uncertainty,,,,,,,
237802,2_IUS_steel_200R,Use phase,iron,1933,all steel-containing products,Ecuador,,,,,,,,0.698344198,Gg,1,No uncertainty,,,,,,,
237803,2_IUS_steel_200R,Use phase,iron,1934,all steel-containing products,Ecuador,,,,,,,,0.740668089,Gg,1,No uncertainty,,,,,,,
237804,2_IUS_steel_200R,Use phase,iron,1935,all steel-containing products,Ecuador,,,,,,,,0.784236800,Gg,1,No uncertainty,,,,,,,
237805,2_IUS_steel_200R,Use phase,iron,1936,all steel-containing products,Ecuador,,,,,,,,0.829050331,Gg,1,No uncertainty,,,,,,,
237806,2_IUS_steel_200R,Use phase,iron,1937,all steel-containing products,Ecuador,,,,,,,,0.875108683,Gg,1,No uncertainty,,,,,,,
237807,2_IUS_steel_200R,Use phase,iron,1938,all steel-containing products,Ecuador,,,,,,,,0.922411855,Gg,1,No uncertainty,,,,,,,
237808,2_IUS_steel_200R,Use phase,iron,1939,all steel-containing products,Ecuador,,,,,,,,0.970959848,Gg,1,No uncertainty,,,,,,,
237809,2_IUS_steel_200R,Use phase,iron,1940,all steel-containing products,Ecuador,,,,,,,,1.020752660,Gg,1,No uncertainty,,,,,,,
237810,2_IUS_steel_200R,Use phase,iron,1941,all steel-containing products,Ecuador,,,,,,,,1.071790293,Gg,1,No uncertainty,,,,,,,
237811,2_IUS_steel_200R,Use phase,iron,1942,all steel-containing products,Ecuador,,,,,,,,1.124072747,Gg,1,No uncertainty,,,,,,,
237812,2_IUS_steel_200R,Use phase,iron,1943,all steel-containing products,Ecuador,,,,,,,,1.177600020,Gg,1,No uncertainty,,,,,,,
237813,2_IUS_steel_200R,Use phase,iron,1944,all steel-containing products,Ecuador,,,,,,,,1.232372114,Gg,1,No uncertainty,,,,,,,
237814,2_IUS_steel_200R,Use phase,iron,1945,all steel-containing products,Ecuador,,,,,,,,1.288389029,Gg,1,No uncertainty,,,,,,,
237815,2_IUS_steel_200R,Use phase,iron,1946,all steel-containing products,Ecuador,,,,,,,,1.345650763,Gg,1,No uncertainty,,,,,,,
237816,2_IUS_steel_200R,Use phase,iron,1947,all steel-containing products,Ecuador,,,,,,,,1.404157318,Gg,1,No uncertainty,,,,,,,
237817,2_IUS_steel_200R,Use phase,iron,1948,all steel-containing products,Ecuador,,,,,,,,1.463908693,Gg,1,No uncertainty,,,,,,,
237818,2_IUS_steel_200R,Use phase,iron,1949,all steel-containing products,Ecuador,,,,,,,,1.524904889,Gg,1,No uncertainty,,,,,,,
237819,2_IUS_steel_200R,Use phase,iron,1950,all steel-containing products,Ecuador,,,,,,,,1.587145905,Gg,1,No uncertainty,,,,,,,
